Portfolio Name,Scheme Code,ISIN,Scheme Name,Transaction Date,Transaction Type,Transaction Amount,Transaction Charges,Transaction Units,Transaction NAV,NAV,Date
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2020-12-21,Investment (SIP),5000,0.25,5.962,838.6,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-01-20,Investment (SIP),5000,0.25,5.382,928.91,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-02-22,Investment (SIP),5000,0.25,5.382,928.92,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-03-23,Investment (SIP),5000,0.25,5.326,938.8,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-04-22,Investment (SIP),5000,0.25,5.347,934.99,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-05-21,Investment (SIP),5000,0.25,5.017,996.54,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-06-22,Investment (SIP),5000,0.25,4.798,1042.02,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-07-20,Investment (SIP),5000,0.25,4.745,1053.65,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-08-20,Investment (SIP),5000,0.25,4.606,1085.46,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-09-20,Investment (SIP),5000,0.25,4.324,1156.18,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-10-20,Investment (SIP),5000,0.25,4.18,1196.22,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-11-22,Investment (SIP),5000,0.25,4.377,1142.19,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2021-12-20,Investment (SIP),5000,0.25,4.595,1088.2,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-01-21,Investment (SIP),5000,0.25,4.345,1150.57,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-02-21,Investment (SIP),5000,0.25,4.52,1106.09,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-03-21,Investment (SIP),5000,0.25,4.501,1110.93,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-04-20,Investment (SIP),5000,0.25,4.475,1117.2,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-05-20,Investment (SIP),5000,0.25,4.854,1029.98,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-06-20,Investment (SIP),5000,0.25,5.175,966.11,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-07-20,Investment (SIP),5000,0.25,4.779,1046.24,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-08-22,Investment (SIP),5000,0.25,4.546,1099.82,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-09-20,Investment (SIP),5000,0.25,4.402,1135.76,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-10-20,Investment (SIP),5000,0.25,4.459,1121.17,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-11-21,Investment (SIP),5000,0.25,4.359,1147.03,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2022-12-20,Investment (SIP),5000,0.25,4.326,1155.79,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-01-20,Investment (SIP),5000,0.25,4.428,1129.09,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-02-20,Investment (SIP),5000,0.25,4.459,1121.36,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-03-20,Investment (SIP),5000,0.25,4.662,1072.56,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-04-21,Investment (SIP),5000,0.25,4.547,1099.49,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-05-22,Investment (SIP),5000,0.25,4.342,1151.5,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-06-20,Investment (SIP),5000,0.25,4.156,1202.93,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-07-20,Investment (SIP),5000,0.25,3.944,1267.84,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-08-21,Investment (SIP),5000,0.25,3.987,1254.15,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-09-21,Investment (SIP),5000,0.25,3.841,1301.8,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-10-23,Investment (SIP),5000,0.25,3.958,1263.29,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-11-20,Investment (SIP),5000,0.25,3.82,1308.98,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2023-12-20,Investment (SIP),5000,0.25,3.609,1385.25,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-01-24,Investment (SIP),5000,0.25,3.463,1443.78,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-02-20,Investment (SIP),5000,0.25,3.348,1493.25,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-03-20,Investment (SIP),5000,0.25,3.436,1455.1,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-04-22,Investment (SIP),5000,0.25,3.268,1530.06,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-05-21,Investment (SIP),5000,0.25,3.212,1556.72,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-06-20,Investment (SIP),5000,0.25,3.036,1646.79,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-07-22,Investment (SIP),5000,0.25,2.938,1701.92,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-08-20,Investment (SIP),5000,0.25,2.893,1728.04,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-09-20,Investment (SIP),5000,0.25,2.737,1826.74,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-10-21,Investment (SIP),5000,0.25,2.815,1775.89,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-11-21,Investment (SIP),5000,0.25,2.995,1669.37,1889.92,2026-06-25
SIP,103166,INF209K01AJ8/-,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,2024-12-20,Investment (SIP),5000,0.25,2.945,1697.47,1889.92,2026-06-25
SIP,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2025-12-05,Investment (SIP),10000,0.5,82.3,121.5,130.06,2026-06-25
SIP,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-01-05,Investment (SIP),10000,0.5,81.079,123.33,130.06,2026-06-25
SIP,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-02-05,Investment (SIP),10000,0.5,84.355,118.54,130.06,2026-06-25
SIP,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-03-05,Investment (SIP),10000,0.5,86.307,115.86,130.06,2026-06-25
SIP,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-04-06,Investment (SIP),10000,0.5,89.649,111.54,130.06,2026-06-25
SIP,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-05-05,Investment (SIP),10000,0.5,80.279,124.56,130.06,2026-06-25
SIP,125354,INF846K01K35/-,Axis Small Cap Fund - Direct Plan - Growth,2026-06-05,Investment (SIP),10000,0.5,80.311,124.51,130.06,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-03-05,Investment (SIP),5000,0,147.885,33.81,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-04-07,Investment (SIP),5000,0,208.594,23.97,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-05-05,Investment (SIP),5000,0,193.424,25.85,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-06-05,Investment (SIP),5000,0,183.083,27.31,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-07-06,Investment (SIP),5000,0.25,174.086,28.72,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-08-05,Investment (SIP),5000,0.25,167.048,29.93,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-09-07,Investment (SIP),5000,0.25,155.562,32.14,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-10-05,Investment (SIP),5000,0.25,149.38,33.47,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-11-05,Investment (SIP),5000,0.25,144.627,34.57,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2020-12-07,Investment (SIP),5000,0.25,130.134,38.42,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-01-05,Investment (SIP),5000,0.25,123.756,40.4,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-02-05,Investment (SIP),5000,0.25,120.244,41.58,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-03-09,Investment (SIP),5000,0.25,115.869,43.15,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-04-07,Investment (SIP),5000,0.25,111.726,44.75,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-05-06,Investment (SIP),5000,0.25,106.446,46.97,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-06-08,Investment (SIP),5000,0.25,99.0638,50.47,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-07-05,Investment (SIP),5000,0.25,93.963,53.21,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-07-06,Investment (SIP),5000,0.25,93.804,53.3,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-08-05,Investment (SIP),5000,0.25,90.33,55.35,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-08-05,Investment (SIP),5000,0.25,90.33,55.35,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-09-06,Investment (SIP),5000,0.25,86.606,57.73,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-09-06,Investment (SIP),5000,0.25,86.606,57.73,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-10-05,Investment (SIP),5000,0.25,83.44,59.92,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-10-05,Investment (SIP),5000,0.25,83.44,59.92,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-11-08,Investment (SIP),5000,0.25,82.273,60.77,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-11-08,Investment (SIP),5000,0.25,82.273,60.77,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-12-06,Investment (SIP),5000,0.25,83.917,59.58,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2021-12-06,Investment (SIP),5000,0.25,83.917,59.58,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-01-05,Investment (SIP),5000,0.25,79.792,62.66,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-01-05,Investment (SIP),5000,0.25,79.792,62.66,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-02-07,Investment (SIP),5000,0.25,80.227,62.32,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-02-07,Investment (SIP),5000,0.25,80.227,62.32,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-03-07,Investment (SIP),5000,0.25,88.101,56.75,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-03-07,Investment (SIP),5000,0.25,88.101,56.75,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-04-05,Investment (SIP),5000,0.25,79.868,62.6,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-04-05,Investment (SIP),5000,0.25,79.868,62.6,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-05-05,Investment (SIP),5000,0.25,84.213,59.37,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-05-05,Investment (SIP),5000,0.25,84.213,59.37,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-06-06,Investment (SIP),5000,0.25,86.998,57.47,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-06-06,Investment (SIP),5000,0.25,86.998,57.47,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-07-05,Investment (SIP),5000,0.25,88.995,56.18,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-07-05,Investment (SIP),5000,0.25,88.995,56.18,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-08-05,Investment (SIP),5000,0.25,82.192,60.83,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-08-05,Investment (SIP),5000,0.25,82.192,60.83,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-09-05,Investment (SIP),5000,0.25,79.21,63.12,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-09-05,Investment (SIP),5000,0.25,79.21,63.12,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-10-06,Investment (SIP),5000,0.25,78.403,63.77,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-10-06,Investment (SIP),5000,0.25,78.403,63.77,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-11-07,Investment (SIP),5000,0.25,78.243,63.9,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-11-07,Investment (SIP),5000,0.25,78.243,63.9,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-12-05,Investment (SIP),5000,0.25,76.262,65.56,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2022-12-05,Investment (SIP),5000,0.25,76.262,65.56,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-01-05,Investment (SIP),5000,0.25,78.526,63.67,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-01-05,Investment (SIP),5000,0.25,78.526,63.67,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-02-06,Investment (SIP),5000,0.25,78.662,63.56,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-02-06,Investment (SIP),5000,0.25,78.662,63.56,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-03-06,Investment (SIP),5000,0.25,79.323,63.03,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-03-06,Investment (SIP),5000,0.25,79.323,63.03,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-04-05,Investment (SIP),5000,0.25,80.602,62.03,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-04-05,Investment (SIP),5000,0.25,80.602,62.03,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-05-05,Investment (SIP),5000,0.25,76.766,65.13,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-05-05,Investment (SIP),5000,0.25,76.766,65.13,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-06-06,Investment (SIP),5000,0.25,71.794,69.64,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-06-06,Investment (SIP),5000,0.25,71.794,69.64,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-07-06,Investment (SIP),5000,0.25,68.896,72.57,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-07-06,Investment (SIP),5000,0.25,68.896,72.57,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-08-07,Investment (SIP),5000,0.25,67.282,74.31,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-08-07,Investment (SIP),5000,0.25,67.282,74.31,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-09-05,Investment (SIP),5000,0.25,64.099,78,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-09-05,Investment (SIP),5000,0.25,64.099,78,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-10-06,Investment (SIP),5000,0.25,64.034,78.08,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-10-06,Investment (SIP),5000,0.25,64.034,78.08,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-11-07,Investment (SIP),5000,0.25,63.009,79.35,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-11-07,Investment (SIP),5000,0.25,63.009,79.35,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-12-05,Investment (SIP),5000,0.25,59.422,84.14,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2023-12-05,Investment (SIP),5000,0.25,59.422,84.14,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-01-05,Investment (SIP),5000,0.25,57.975,86.24,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-01-05,Investment (SIP),5000,0.25,57.975,86.24,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-02-05,Investment (SIP),5000,0.25,56.221,88.93,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-02-05,Investment (SIP),5000,0.25,56.221,88.93,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-03-05,Investment (SIP),5000,0.25,56.945,87.8,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-03-05,Investment (SIP),5000,0.25,56.945,87.8,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-04-05,Investment (SIP),5000,0.25,56.007,89.27,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-04-05,Investment (SIP),5000,0.25,56.007,89.27,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-05-06,Investment (SIP),5000,0.25,55.442,90.18,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-05-06,Investment (SIP),5000,0.25,55.442,90.18,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-06-05,Investment (SIP),5000,0.25,54.846,91.16,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-06-05,Investment (SIP),5000,0.25,54.846,91.16,111.49,2026-06-25
SIP,125350,INF846K01K01/-,Axis Small Cap Fund - Regular Plan - Growth,2024-07-05,Investment (SIP),5000,0.25,48.617,102.84,111.49,2026-06-25
